"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Gujarat","Surat","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-18","2023","04","0.0004082133","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-19","2023","04","2.2852869004","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-20","2023","04","0.0008917735","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-21","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-22","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-23","2023","04","0.000420103","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-24","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-25","2023","04","0.000366919","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-26","2023","04","0.0865929331","NRSC VIC MODEL"
"Gujarat","Surat","2023-04-27","2023","04","1.75611E-5","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-01","2023","04","0.0253244489","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-02","2023","04","0.0240285828","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-03","2023","04","0.2955862074","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-04","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-05","2023","04","0.0027131231","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-06","2023","04","0.0018571101","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-07","2023","04","0.1947454974","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-09","2023","04","0.0053051974","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-19","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-20","2023","04","9.03046E-5","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-21","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-22","2023","04","0.0008036573","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-23","2023","04","0.001694772","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-24","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-26","2023","04","0.0001677429","NRSC VIC MODEL"
"Gujarat","Surendranagar","2023-04-27","2023","04","0.0019140364","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-01","2023","04","0.0002686349","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-02","2023","04","0.0002686349","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-03","2023","04","0.038401006","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-04","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-07","2023","04","9.9478E-6","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-09","2023","04","0.0016453523","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-11","2023","04","0.0062577874","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-12","2023","04","0.0144246245","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-13","2023","04","0.0026621647","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-14","2023","04","0.0009835691","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-16","2023","04","0.0048174495","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-15","2023","04","0.0064532951","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-17","2023","04","0.0007174178","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-18","2023","04","0.0089346797","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-19","2023","04","0.6383920945","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-20","2023","04","0.097521662","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-21","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-22","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-23","2023","04","2.639424364","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-24","2023","04","0.0007885424","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-26","2023","04","0.0077666199","NRSC VIC MODEL"
"Gujarat","Tapi","2023-04-27","2023","04","0.0404644714","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-01","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-02","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-03","2023","04","0.0047124367","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-04","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-05","2023","04","0.0001111368","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-07","2023","04","0.0002398728","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-09","2023","04","1.4306E-5","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-19","2023","04","0.0025988561","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-20","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-21","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-22","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-23","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-24","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-25","2023","04","3.105E-7","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-26","2023","04","0.0270684854","NRSC VIC MODEL"
"Gujarat","Vadodara","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-01","2023","04","0.0073306151","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-02","2023","04","0.0004147678","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-03","2023","04","0.0099912839","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-04","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-06","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-07","2023","04","0.0005418953","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-08","2023","04","0.0598287361","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-11","2023","04","0.2932609631","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-12","2023","04","0.250387266","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-13","2023","04","0.1705758804","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-14","2023","04","0.0027169247","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-16","2023","04","0.0003760264","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-18","2023","04","0.0087587644","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-19","2023","04","0.4247659945","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-20","2023","04","0.684818892","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-21","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-22","2023","04","0.0487058409","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-23","2023","04","5.00772E-5","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-24","2023","04","0.0041072805","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-26","2023","04","0.1523469321","NRSC VIC MODEL"
"Gujarat","Valsad","2023-04-27","2023","04","0.0164581231","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-01","2023","04","12.4478408714","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-02","2023","04","2.4479225808","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-03","2023","04","0.0230524625","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-04","2023","04","0.2480553811","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-06","2023","04","0.0948689772","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-17","2023","04","0.0189632191","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-19","2023","04","0.5920986698","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-20","2023","04","1.2835104511","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-21","2023","04","4.0270193773","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-22","2023","04","0.070860219","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-23","2023","04","0.0094014597","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-24","2023","04","0.0767043282","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Haryana","Ambala","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-01","2023","04","21.732261579","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-02","2023","04","0.1042031931","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-03","2023","04","4.987718904","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-04","2023","04","2.0243837681","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-06","2023","04","2.3400885691","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-12","2023","04","0.4788825611","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-13","2023","04","0.0958496615","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-17","2023","04","0.0196710444","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-19","2023","04","0.2356868759","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-20","2023","04","0.5684474915","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-21","2023","04","0.1889333634","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-22","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-23","2023","04","1.7832761222","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-24","2023","04","0.1717489056","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Haryana","Bhiwani","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-01","2023","04","21.317613321","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-02","2023","04","0.2418758375","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-03","2023","04","2.6504092818","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-04","2023","04","1.3540550804","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-06","2023","04","1.0090037455","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-12","2023","04","0.1983633048","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-13","2023","04","0.2340439608","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-19","2023","04","0.0380572381","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-20","2023","04","0.1616656007","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-21","2023","04","0.0263145276","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-22","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-23","2023","04","2.7830149274","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-24","2023","04","1.2608139988","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Haryana","Charki Dadri","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-01","2023","04","1.1099413555","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-02","2023","04","1.2104284287","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-03","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-04","2023","04","4.0813900162","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-06","2023","04","0.0023179602","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-12","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-19","2023","04","0.1199502369","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-20","2023","04","0.142168228","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-21","2023","04","1.2078975056","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-22","2023","04","0.0090142898","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-23","2023","04","0.0004825071","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-24","2023","04","0.0875673868","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Haryana","Faridabad","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-01","2023","04","1.425269421","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-02","2023","04","0.2070968565","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-03","2023","04","3.7425833479","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-04","2023","04","3.5975408729","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-06","2023","04","5.7709146186","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-12","2023","04","0.0549285565","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-13","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-17","2023","04","2.1455595116","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-19","2023","04","6.7924087015","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-20","2023","04","0.0797577109","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-21","2023","04","0.0154290658","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-22","2023","04","0.000170241","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-23","2023","04","0.617669208","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-24","2023","04","0.0035639594","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Haryana","Fatehabad","2023-04-27","2023","04","2.83735E-5","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-01","2023","04","3.852257297","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-02","2023","04","4.9921009729","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-03","2023","04","0.0007731301","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-04","2023","04","3.8446851","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-06","2023","04","0.0079237843","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-07","2023","04","0.0010120518","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-12","2023","04","0.0023094635","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-13","2023","04","0.0017486705","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-17","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-18","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-19","2023","04","0.0836394837","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-20","2023","04","0.1393808249","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-21","2023","04","1.0002738994","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-22","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-23","2023","04","0.0078351143","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-24","2023","04","0.1478094185","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-26","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-25","2023","04","NA","NRSC VIC MODEL"
"Haryana","Gurugram","2023-04-27","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-01","2023","04","1.8265989483","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-02","2023","04","0.0347950122","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-03","2023","04","6.7548052602","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-04","2023","04","4.9504683257","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-05","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-06","2023","04","1.695097287","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-07","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-08","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-09","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-10","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-11","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-12","2023","04","0.0707041689","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-13","2023","04","0.0009528514","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-14","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-15","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-16","2023","04","NA","NRSC VIC MODEL"
"Haryana","Hisar","2023-04-17","2023","04","0.6629351878","NRSC VIC MODEL"
